county_fips,state_name,county_name,mobility_score,ai_exposure
22015,Louisiana,Bossier,0.41822311,-0.3084276
22017,Louisiana,Caddo,0.37860954,0.3332686
22019,Louisiana,Calcasieu,0.43957239,-0.3206907
22021,Louisiana,Caldwell,0.46888542,-0.2383329
22023,Louisiana,Cameron,0.54820067,-1.528832
22025,Louisiana,Catahoula,0.4469786,-0.7884661
22027,Louisiana,Claiborne,0.3847892,-0.9825756
22029,Louisiana,Concordia,0.41189575,0.5100028
22031,Louisiana,De Soto,0.41074407,-1.397196
22033,Louisiana,East Baton Rouge,0.40141639,0.8161277
22035,Louisiana,East Carroll,0.3406744,0.2008644
22037,Louisiana,East Feliciana,0.4212338,0.0445658
22039,Louisiana,Evangeline,0.44977245,1.521231
22041,Louisiana,Franklin,0.40989882,0.0619914
22043,Louisiana,Grant,0.44503868,-0.9023767
22045,Louisiana,Iberia,0.40689027,-0.7460983
22047,Louisiana,Iberville,0.42216417,-1.560707
22049,Louisiana,Jackson,0.42188925,0.1034414
22051,Louisiana,Jefferson,0.40262467,0.3193721
22053,Louisiana,Jefferson Davis,0.46231517,0.9063368
22055,Louisiana,Lafayette,0.41075721,0.4442655
22057,Louisiana,Lafourche,0.42892081,-0.7794016
22059,Louisiana,La Salle,0.4646455,-1.298424
22061,Louisiana,Lincoln,0.41345009,-0.1846642
22063,Louisiana,Livingston,0.45143789,-0.857539
22065,Louisiana,Madison,0.35697427,0.524237
22067,Louisiana,Morehouse,0.38130555,0.9394169
22069,Louisiana,Natchitoches,0.40605298,0.0074205
22071,Louisiana,Orleans,0.36394385,0.9329381
22073,Louisiana,Ouachita,0.39021477,0.7080352
22075,Louisiana,Plaquemines,0.45251071,-1.292914
22077,Louisiana,Pointe Coupee,0.43970236,-0.3375687
22079,Louisiana,Rapides,0.41570655,0.6256797
22081,Louisiana,Red River,0.41685501,-0.9862115
22083,Louisiana,Richland,0.39973751,1.371949
22085,Louisiana,Sabine,0.46935397,-0.0352795
22087,Louisiana,St. Bernard,0.4441047,-0.6485132
22089,Louisiana,St. Charles,0.43624043,-0.3129555
22091,Louisiana,St. Helena,0.40980974,-1.392478
22093,Louisiana,St. James,0.42944062,-1.565986
22095,Louisiana,St. John the Baptist,0.41369355,-1.145782
22097,Louisiana,St. Landry,0.42265186,0.2823935
22099,Louisiana,St. Martin,0.42842734,-0.2652024
22101,Louisiana,St. Mary,0.39811558,-1.150523
22103,Louisiana,St. Tammany,0.43955746,0.3228003
22105,Louisiana,Tangipahoa,0.41432622,-0.2707255
22107,Louisiana,Tensas,0.38951063,-3.14226
22109,Louisiana,Terrebonne,0.41663697,-0.2720345
22111,Louisiana,Union,0.4227933,-1.270692
22113,Louisiana,Vermilion,0.44341692,-0.6314269
22115,Louisiana,Vernon,0.43398201,-0.1892615
22117,Louisiana,Washington,0.42461058,0.4505109
22119,Louisiana,Webster,0.41304666,-0.5903516
22121,Louisiana,West Baton Rouge,0.41291723,-1.745587
22123,Louisiana,West Carroll,0.43579882,-0.6878342
22125,Louisiana,West Feliciana,0.40835768,-1.533037
22127,Louisiana,Winn,0.41064009,0.1104228
23001,Maine,Androscoggin,0.43438607,0.9345607
23003,Maine,Aroostook,0.44735658,0.440858
23005,Maine,Cumberland,0.46269715,1.206616
23007,Maine,Franklin,0.44700521,-0.1135508
23009,Maine,Hancock,0.43710583,-0.7140464
23011,Maine,Kennebec,0.45377195,0.8602445
23013,Maine,Knox,0.44399086,-0.413997
23015,Maine,Lincoln,0.40989384,-0.6082927
23017,Maine,Oxford,0.4632549,-0.2430777
23019,Maine,Penobscot,0.43642187,0.4157943
23021,Maine,Piscataquis,0.46372899,-1.016467
23023,Maine,Sagadahoc,0.44895437,-0.7136494
23025,Maine,Somerset,0.44769353,0.7459154
23027,Maine,Waldo,0.42289159,0.4252328
23029,Maine,Washington,0.4332011,-0.1353171
23031,Maine,York,0.4595193,-0.5663782
24001,Maryland,Allegany,0.41203025,0.1513802
24003,Maryland,Anne Arundel,0.42743373,0.5646456
24005,Maryland,Baltimore,0.4082641,1.018344
24009,Maryland,Calvert,0.44468677,-0.7976285
24011,Maryland,Caroline,0.40564385,-0.0154491
24013,Maryland,Carroll,0.48783714,-0.6001538
24015,Maryland,Cecil,0.41726929,-0.9249986
24017,Maryland,Charles,0.40284222,-0.4556393
24019,Maryland,Dorchester,0.40007746,0.1169062
24021,Maryland,Frederick,0.44921419,0.4981816
24023,Maryland,Garrett,0.47186133,-1.071784
24025,Maryland,Harford,0.42366132,-0.0667278
24027,Maryland,Howard,0.44768292,1.799783
24029,Maryland,Kent,0.41531941,-0.1669721
24031,Maryland,Montgomery,0.4593825,1.685914
24033,Maryland,Prince George's,0.40569609,0.4455472
24035,Maryland,Queen Anne's,0.44466355,-0.3045354
24037,Maryland,St. Mary's,0.4263286,1.728477
24039,Maryland,Somerset,0.40483782,1.647726
24041,Maryland,Talbot,0.41307068,0.0016266
24043,Maryland,Washington,0.41544986,0.1469495
24045,Maryland,Wicomico,0.40040746,0.7549616
24047,Maryland,Worcester,0.41651741,-0.9524625
24510,Maryland,Baltimore City,0.35324293,1.374542
25001,Massachusetts,Barnstable,0.45966831,-0.0321239
25003,Massachusetts,Berkshire,0.43336976,0.2491209
25005,Massachusetts,Bristol,0.43886524,0.2368837
25007,Massachusetts,Dukes,0.5197562,-0.8302643
25009,Massachusetts,Essex,0.46849808,1.028673
25011,Massachusetts,Franklin,0.44249079,0.4395102
25013,Massachusetts,Hampden,0.41930032,0.6677244
25015,Massachusetts,Hampshire,0.44943529,1.170637
25017,Massachusetts,Middlesex,0.48618871,2.002282
25019,Massachusetts,Nantucket,0.45808539,-2.087069
25021,Massachusetts,Norfolk,0.49193364,1.250952
25023,Massachusetts,Plymouth,0.45451084,0.6864057
25025,Massachusetts,Suffolk,0.44870773,2.108291
25027,Massachusetts,Worcester,0.44826183,1.077259
26001,Michigan,Alcona,0.44704661,-1.70979
26003,Michigan,Alger,0.45239326,-2.247744
26005,Michigan,Allegan,0.46867236,-0.8208227
26007,Michigan,Alpena,0.4513942,-0.5812661
26009,Michigan,Antrim,0.44744334,-1.848188
26011,Michigan,Arenac,0.45092744,-1.570744
26013,Michigan,Baraga,0.42074552,0.2759692
26015,Michigan,Barry,0.47628087,-1.301689
26017,Michigan,Bay,0.41781503,-0.0119618
26019,Michigan,Benzie,0.44877809,-1.985145
26021,Michigan,Berrien,0.40693367,-0.3674555
26023,Michigan,Branch,0.45047119,-1.004588
26025,Michigan,Calhoun,0.42263705,0.289679
26027,Michigan,Cass,0.43485877,-1.382126
26029,Michigan,Charlevoix,0.44902915,-0.2421084
26031,Michigan,Cheboygan,0.45336062,-1.260024
26033,Michigan,Chippewa,0.42426372,0.3648295
26035,Michigan,Clare,0.42652264,0.1731502
26037,Michigan,Clinton,0.47193101,-0.8163145
26039,Michigan,Crawford,0.43578011,-0.8777194
26041,Michigan,Delta,0.45308834,0.432825
26043,Michigan,Dickinson,0.4764258,0.0627125
26045,Michigan,Eaton,0.43476465,0.6434639
26047,Michigan,Emmet,0.45960236,-0.9545881
26049,Michigan,Genesee,0.38333082,0.6138308
26051,Michigan,Gladwin,0.44835347,-0.7392436
26053,Michigan,Gogebic,0.43390256,-0.4715367
26055,Michigan,Grand Traverse,0.45738313,0.4066939
26057,Michigan,Gratiot,0.45714223,-0.2324571
26059,Michigan,Hillsdale,0.4586345,0.2442562
26061,Michigan,Houghton,0.48208326,-0.1699668
26063,Michigan,Huron,0.50047034,0.0176852
26065,Michigan,Ingham,0.40568519,1.152215
26067,Michigan,Ionia,0.44652739,-1.754001
26069,Michigan,Iosco,0.45144442,-1.114658
26071,Michigan,Iron,0.44221213,-0.9336991
26073,Michigan,Isabella,0.43776852,-0.7233736
26075,Michigan,Jackson,0.42166775,0.171086
26077,Michigan,Kalamazoo,0.40394837,0.4906869
26079,Michigan,Kalkaska,0.44308835,-1.767691
26081,Michigan,Kent,0.43947765,0.3915974
26083,Michigan,Keweenaw,0.44384512,-2.174573
26085,Michigan,Lake,0.43458211,-2.341303
26087,Michigan,Lapeer,0.45815441,-1.199601
26089,Michigan,Leelanau,0.48564512,-1.027253
26091,Michigan,Lenawee,0.42900416,0.0181509
26093,Michigan,Livingston,0.46658149,0.2138439
26095,Michigan,Luce,0.45835254,-2.073081
26097,Michigan,Mackinac,0.43547955,-1.701402
26099,Michigan,Macomb,0.42938507,0.4106942
26101,Michigan,Manistee,0.44671959,-1.46569
26103,Michigan,Marquette,0.45692167,-0.1710921
26105,Michigan,Mason,0.43416965,-0.763804
26107,Michigan,Mecosta,0.45598531,-0.7644939
26109,Michigan,Menominee,0.45866531,-0.2264663
26111,Michigan,Midland,0.42741522,0.8889587
26113,Michigan,Missaukee,0.47068834,-0.7021813
26115,Michigan,Monroe,0.44120184,-0.6987908
26117,Michigan,Montcalm,0.44829899,-1.329961
26119,Michigan,Montmorency,0.46778014,-2.872875
26121,Michigan,Muskegon,0.40919784,-0.5949759
26123,Michigan,Newaygo,0.45633394,-0.7260418
26125,Michigan,Oakland,0.41649368,1.418568
26127,Michigan,Oceana,0.45128772,-0.1977732
26129,Michigan,Ogemaw,0.43336526,-1.062145
26131,Michigan,Ontonagon,0.45546439,0.344989
26133,Michigan,Osceola,0.47152749,0.0055699
26135,Michigan,Oscoda,0.42007652,-1.619532
26137,Michigan,Otsego,0.48897088,-0.702697
26139,Michigan,Ottawa,0.48815104,-0.9085089
26141,Michigan,Presque Isle,0.48510391,-0.7500064
26143,Michigan,Roscommon,0.42886499,-1.205909
26145,Michigan,Saginaw,0.39039394,-0.2460844
26147,Michigan,St. Clair,0.428592,-0.4229493
26149,Michigan,St. Joseph,0.47637016,-0.5167228
26151,Michigan,Sanilac,0.46113417,-0.3888086
26153,Michigan,Schoolcraft,0.44415253,-1.445209
26155,Michigan,Shiawassee,0.43855247,-0.4570849
26157,Michigan,Tuscola,0.45815581,-1.159086
26159,Michigan,Van Buren,0.4441466,-0.6816291
26161,Michigan,Washtenaw,0.42227677,1.264392
26163,Michigan,Wayne,0.37554613,0.8454113
26165,Michigan,Wexford,0.43785605,-0.1024904
27001,Minnesota,Aitkin,0.5178017,0.2028504
27003,Minnesota,Anoka,0.47493243,0.5701546
27005,Minnesota,Becker,0.48464432,-0.4343795
27007,Minnesota,Beltrami,0.42399055,0.5172626
27009,Minnesota,Benton,0.51115632,-0.0570986
27011,Minnesota,Big Stone,0.54453218,-0.9204776
27013,Minnesota,Blue Earth,0.4825893,-0.1559385
27015,Minnesota,Brown,0.55218208,-0.5034222
27017,Minnesota,Carlton,0.4431203,0.6518162
27019,Minnesota,Carver,0.52825165,-0.4154274
27021,Minnesota,Cass,0.47616699,-0.228025
27023,Minnesota,Chippewa,0.51574445,0.0192099
27025,Minnesota,Chisago,0.52296871,0.294737
27027,Minnesota,Clay,0.49564493,0.3577099
27029,Minnesota,Clearwater,0.51589495,-2.321532
27031,Minnesota,Cook,0.5509395,-1.097175
27033,Minnesota,Cottonwood,0.51312912,-0.994443
27035,Minnesota,Crow Wing,0.49702924,-0.0266582
27037,Minnesota,Dakota,0.47750753,1.053727
27039,Minnesota,Dodge,0.53013313,-1.676013
27041,Minnesota,Douglas,0.53861833,-0.1802326
27043,Minnesota,Faribault,0.54407972,0.4673022
27045,Minnesota,Fillmore,0.5452165,-0.4074319
27047,Minnesota,Freeborn,0.48542464,-0.1489178
27049,Minnesota,Goodhue,0.52138364,-0.2028343
27051,Minnesota,Grant,0.52893054,1.122633
27053,Minnesota,Hennepin,0.43180501,1.734048
27055,Minnesota,Houston,0.53298491,-1.375594
27057,Minnesota,Hubbard,0.50871247,-1.220358
27059,Minnesota,Isanti,0.50310212,0.8117781
27061,Minnesota,Itasca,0.49729529,0.4956587
27063,Minnesota,Jackson,0.5676983,-1.883505
27065,Minnesota,Kanabec,0.5111112,-1.529652
27067,Minnesota,Kandiyohi,0.483439,1.019505
27069,Minnesota,Kittson,0.5782792,0.8952096
27071,Minnesota,Koochiching,0.47205558,0.2827089
27073,Minnesota,Lac qui Parle,0.54822153,-1.570076
27075,Minnesota,Lake,0.47181502,-0.1058511
27077,Minnesota,Lake of the Woods,0.54347986,-2.041365
27079,Minnesota,Le Sueur,0.50974607,0.1735049
27081,Minnesota,Lincoln,0.57134336,0.4263833
27083,Minnesota,Lyon,0.54670948,0.1788228
27085,Minnesota,McLeod,0.53551877,0.2261443
27087,Minnesota,Mahnomen,0.45882839,-2.046218
27089,Minnesota,Marshall,0.58999908,1.265252
27091,Minnesota,Martin,0.51099557,1.035906
27093,Minnesota,Meeker,0.55029398,-0.8434477
27095,Minnesota,Mille Lacs,0.4810876,0.6952451
27097,Minnesota,Morrison,0.5519833,-0.7280805
27099,Minnesota,Mower,0.46246809,-0.5776504
27101,Minnesota,Murray,0.53449202,-1.820792
27103,Minnesota,Nicollet,0.51104206,0.2679343
27105,Minnesota,Nobles,0.52242738,0.4231686
27107,Minnesota,Norman,0.52818084,1.673025
27109,Minnesota,Olmsted,0.47148821,0.1706488
27111,Minnesota,Otter Tail,0.54514682,-0.4514078
27113,Minnesota,Pennington,0.53102493,-0.2771281
27115,Minnesota,Pine,0.50354362,-0.3189867
27117,Minnesota,Pipestone,0.55717653,-0.3308261
27119,Minnesota,Polk,0.50677824,-0.3898679
27121,Minnesota,Pope,0.55825835,-0.9963334
27123,Minnesota,Ramsey,0.44092149,1.614311
27125,Minnesota,Red Lake,0.57566655,1.649014
27127,Minnesota,Redwood,0.54400182,-1.383424
27129,Minnesota,Renville,0.52581084,-0.6976542
27131,Minnesota,Rice,0.50751644,-0.414017
27133,Minnesota,Rock,0.55017519,0.1852909
27135,Minnesota,Roseau,0.53397238,0.9004617
27137,Minnesota,St. Louis,0.45813227,0.6442553
27139,Minnesota,Scott,0.50223607,-0.2716462
27141,Minnesota,Sherburne,0.5183621,-0.1480944
27143,Minnesota,Sibley,0.53317988,-0.1802169
27145,Minnesota,Stearns,0.53234076,0.6775274
27147,Minnesota,Steele,0.49149805,-0.8365042
27149,Minnesota,Stevens,0.55629987,-1.333585
27151,Minnesota,Swift,0.4886581,-0.9336186
27153,Minnesota,Todd,0.54170841,-2.512091
27155,Minnesota,Traverse,0.61637414,-2.146555
27157,Minnesota,Wabasha,0.5445106,0.6447415
27159,Minnesota,Wadena,0.52962422,-0.8884485
27161,Minnesota,Waseca,0.49074325,-0.4195181
27163,Minnesota,Washington,0.48705867,0.7331344
27165,Minnesota,Watonwan,0.50117695,0.1790663
27167,Minnesota,Wilkin,0.55618155,1.132602
27169,Minnesota,Winona,0.50240916,-0.0016997
27171,Minnesota,Wright,0.52195972,-0.6896124
27173,Minnesota,Yellow Medicine,0.58687896,-1.426071
28001,Mississippi,Adams,0.38840759,-0.0202372
28003,Mississippi,Alcorn,0.4366768,-0.5135942
28005,Mississippi,Amite,0.43720034,1.08102
28007,Mississippi,Attala,0.39209768,1.499951
28009,Mississippi,Benton,0.39735141,1.858945
28011,Mississippi,Bolivar,0.35679561,0.5171586
28013,Mississippi,Calhoun,0.40113068,-2.09193
28015,Mississippi,Carroll,0.42179552,1.373388
28017,Mississippi,Chickasaw,0.42170522,-0.3392566
28019,Mississippi,Choctaw,0.4516274,-0.4499534
28021,Mississippi,Claiborne,0.37459904,-0.5850254
28023,Mississippi,Clarke,0.42102817,-0.571949
28025,Mississippi,Clay,0.38705379,0.4641019
28027,Mississippi,Coahoma,0.35088128,-0.2474296
28029,Mississippi,Copiah,0.40173087,2.43325
28031,Mississippi,Covington,0.42563465,0.2179442
28033,Mississippi,DeSoto,0.42731228,-1.496106
28035,Mississippi,Forrest,0.40289357,0.6342658
28037,Mississippi,Franklin,0.40962484,-1.175533
28039,Mississippi,George,0.48799303,-0.3317573
28041,Mississippi,Greene,0.50729084,1.809171
28043,Mississippi,Grenada,0.37896082,0.0840184
28045,Mississippi,Hancock,0.44776112,0.6290666
28047,Mississippi,Harrison,0.40696034,-0.8893676
28049,Mississippi,Hinds,0.3682285,1.24221
28051,Mississippi,Holmes,0.37004232,1.903795
28053,Mississippi,Humphreys,0.34382173,-1.049742
28055,Mississippi,Issaquena,0.39274999,2.997248
28057,Mississippi,Itawamba,0.45291808,-1.297134
28059,Mississippi,Jackson,0.42336765,-0.5256725
28061,Mississippi,Jasper,0.42631531,-1.228155
28063,Mississippi,Jefferson,0.37431601,1.477012
28065,Mississippi,Jefferson Davis,0.39602044,0.0882611
28067,Mississippi,Jones,0.42866963,0.0541484
28069,Mississippi,Kemper,0.40597874,-0.1755505
28071,Mississippi,Lafayette,0.39246503,-0.0941501
28073,Mississippi,Lamar,0.42694718,1.101456
28075,Mississippi,Lauderdale,0.39416987,-0.1288052
28077,Mississippi,Lawrence,0.42929661,-1.309418
28079,Mississippi,Leake,0.42771742,-1.049685
28081,Mississippi,Lee,0.4094269,0.3415482
28083,Mississippi,Leflore,0.35205323,0.3010536
28085,Mississippi,Lincoln,0.43905005,0.9045178
28087,Mississippi,Lowndes,0.38635436,-0.6905279
28089,Mississippi,Madison,0.4075169,0.6609792
28091,Mississippi,Marion,0.42641026,-0.2059593
28093,Mississippi,Marshall,0.38945335,-2.483632
28095,Mississippi,Monroe,0.43492445,0.3365711
28097,Mississippi,Montgomery,0.41229257,-2.14437
28099,Mississippi,Neshoba,0.40922964,-0.8655812
28101,Mississippi,Newton,0.43666601,1.785378
28103,Mississippi,Noxubee,0.38705689,-2.512167
28105,Mississippi,Oktibbeha,0.38568667,-0.9253734
28107,Mississippi,Panola,0.39053997,0.2742303
28109,Mississippi,Pearl River,0.44305155,1.733914
28111,Mississippi,Perry,0.45555139,-1.634706
28113,Mississippi,Pike,0.39941078,0.2691629
28115,Mississippi,Pontotoc,0.44310388,-1.549193
28117,Mississippi,Prentiss,0.42901495,-0.8397005
28119,Mississippi,Quitman,0.38819516,1.576934
28121,Mississippi,Rankin,0.43214294,0.2179989
28123,Mississippi,Scott,0.41755772,-3.87121
28125,Mississippi,Sharkey,0.35353175,0.452004
28127,Mississippi,Simpson,0.41992316,2.305333
28129,Mississippi,Smith,0.45147875,-1.088369
28131,Mississippi,Stone,0.42629427,-1.766546
28133,Mississippi,Sunflower,0.34273082,1.31352
28135,Mississippi,Tallahatchie,0.3803848,-0.8348505
28137,Mississippi,Tate,0.43222526,1.081511
28139,Mississippi,Tippah,0.44590637,0.2614369
28141,Mississippi,Tishomingo,0.47062173,0.1474863
28143,Mississippi,Tunica,0.33505756,-2.558058
28145,Mississippi,Union,0.4559758,0.3391256
28147,Mississippi,Walthall,0.40815446,-0.7360268
28149,Mississippi,Warren,0.37414733,0.4616148
28151,Mississippi,Washington,0.35004592,0.5476496
28153,Mississippi,Wayne,0.42932788,-0.5987041
28155,Mississippi,Webster,0.45105532,1.105959
28157,Mississippi,Wilkinson,0.41901228,1.850108
28159,Mississippi,Winston,0.39554936,1.071475
28161,Mississippi,Yalobusha,0.38600448,-1.510961
28163,Mississippi,Yazoo,0.38350573,0.8406424
29001,Missouri,Adair,0.45846665,0.5066884
29003,Missouri,Andrew,0.46282601,1.65775
29005,Missouri,Atchison,0.49472329,-1.869242
29007,Missouri,Audrain,0.43167517,-0.0655689
29009,Missouri,Barry,0.46726301,-1.815528
29011,Missouri,Barton,0.45222363,1.03191
29013,Missouri,Bates,0.46843413,0.2959914
29015,Missouri,Benton,0.46567181,0.5809529
29017,Missouri,Bollinger,0.4715392,0.0472826
29019,Missouri,Boone,0.43233839,0.7089807
29021,Missouri,Buchanan,0.42123017,-0.4144354
29023,Missouri,Butler,0.41894019,0.278299
29025,Missouri,Caldwell,0.47253838,1.817998
29027,Missouri,Callaway,0.43087822,-0.9148151
29029,Missouri,Camden,0.45705816,-0.3218921
29031,Missouri,Cape Girardeau,0.43288887,0.2024795
29033,Missouri,Carroll,0.45296946,-0.7889135
29035,Missouri,Carter,0.46658763,0.8102919
29037,Missouri,Cass,0.47209081,-0.4933341
29039,Missouri,Cedar,0.47834164,-0.9967691
29041,Missouri,Chariton,0.52633905,-0.7271847
29043,Missouri,Christian,0.46069127,-0.6521218
29045,Missouri,Clark,0.46820343,0.7936788
29047,Missouri,Clay,0.45694956,0.7318134
29049,Missouri,Clinton,0.50188756,1.640165
29051,Missouri,Cole,0.44050694,0.876232
29053,Missouri,Cooper,0.44035053,-1.674516
29055,Missouri,Crawford,0.43882164,0.515132
29057,Missouri,Dade,0.49636322,0.9775099
29059,Missouri,Dallas,0.45723084,-0.0949054
29061,Missouri,Daviess,0.47708347,-1.237463
29063,Missouri,DeKalb,0.48060262,-0.2956621
29065,Missouri,Dent,0.43140933,0.6250486
29067,Missouri,Douglas,0.46834838,-0.9906551
29069,Missouri,Dunklin,0.42480457,1.177215
29071,Missouri,Franklin,0.43963903,0.0458878
29073,Missouri,Gasconade,0.46402153,0.2673366
29075,Missouri,Gentry,0.48658526,1.627692
29077,Missouri,Greene,0.42077458,0.630089
29079,Missouri,Grundy,0.45165917,1.736628
29081,Missouri,Harrison,0.47434404,-0.9702826
29083,Missouri,Henry,0.44772178,0.3126774
29085,Missouri,Hickory,0.45665929,-0.9583749
29087,Missouri,Holt,0.48089278,-0.0971206
29089,Missouri,Howard,0.46995893,0.4964532
29091,Missouri,Howell,0.43288347,0.3091126
29093,Missouri,Iron,0.44769642,1.988915
29095,Missouri,Jackson,0.41478044,1.396885
29097,Missouri,Jasper,0.4415639,0.2416606
29099,Missouri,Jefferson,0.42969894,0.0655904
29101,Missouri,Johnson,0.44868007,-0.720461
29103,Missouri,Knox,0.50714833,-1.541345
29105,Missouri,Laclede,0.45707655,-0.4302211
29107,Missouri,Lafayette,0.47764707,-0.7041966
29109,Missouri,Lawrence,0.45150021,0.5729766
29111,Missouri,Lewis,0.46490189,1.039337
29113,Missouri,Lincoln,0.466014,0.1043119
29115,Missouri,Linn,0.47752234,-1.175143
29117,Missouri,Livingston,0.45882857,-0.9219671
29119,Missouri,McDonald,0.46141043,-0.8248907
29121,Missouri,Macon,0.47784841,0.1674853
29123,Missouri,Madison,0.4222905,2.106236
29125,Missouri,Maries,0.46212083,-0.3607753
29127,Missouri,Marion,0.44590452,0.333647
29129,Missouri,Mercer,0.49407667,-1.702868
29131,Missouri,Miller,0.43917009,-1.380226
29133,Missouri,Mississippi,0.40882844,0.5760196
29135,Missouri,Moniteau,0.4746528,0.8736004
29137,Missouri,Monroe,0.4549363,1.006428
29139,Missouri,Montgomery,0.46856895,0.0048699
29141,Missouri,Morgan,0.46122429,-1.669961
29143,Missouri,New Madrid,0.42678115,-0.3428264
29145,Missouri,Newton,0.45639244,-0.6960422
29147,Missouri,Nodaway,0.49144387,0.5459306
29149,Missouri,Oregon,0.48267171,1.010756
29151,Missouri,Osage,0.50120884,-1.609172
29153,Missouri,Ozark,0.44764435,-1.695502
29155,Missouri,Pemiscot,0.38916552,1.451382
29157,Missouri,Perry,0.47713828,-0.2328148
29159,Missouri,Pettis,0.456626,-0.0157524
29161,Missouri,Phelps,0.41817629,0.4028086
29163,Missouri,Pike,0.47079217,-0.0098458
29165,Missouri,Platte,0.46564654,0.5322044
29167,Missouri,Polk,0.44659218,-0.5160624
29169,Missouri,Pulaski,0.41766143,-0.4862347
29171,Missouri,Putnam,0.47271493,-0.525672
29173,Missouri,Ralls,0.47039142,-2.176443
29175,Missouri,Randolph,0.41715348,0.2955545
29177,Missouri,Ray,0.47198039,-0.8218218
29179,Missouri,Reynolds,0.44479871,-0.8161946
29181,Missouri,Ripley,0.42322257,1.674613
29183,Missouri,St. Charles,0.45180649,0.4136724
29185,Missouri,St. Clair,0.4691343,1.035049
29186,Missouri,Ste. Genevieve,0.47021171,-1.220178
29187,Missouri,St. Francois,0.40875536,0.9581311
29189,Missouri,St. Louis,0.39898357,1.377627
29195,Missouri,Saline,0.44279695,0.1582079
29197,Missouri,Schuyler,0.45047998,-0.8310286
29199,Missouri,Scotland,0.52050918,-0.5142389
29201,Missouri,Scott,0.41741663,-0.0351099
29203,Missouri,Shannon,0.47702914,-2.501531
29205,Missouri,Shelby,0.4923037,1.692628
29207,Missouri,Stoddard,0.44985393,0.8561209
29209,Missouri,Stone,0.45910689,0.0037843
29211,Missouri,Sullivan,0.46673343,-1.997958
29213,Missouri,Taney,0.43304169,-0.5062328
29215,Missouri,Texas,0.45735139,1.013938
29217,Missouri,Vernon,0.46796593,-0.9809976
29219,Missouri,Warren,0.46391442,-1.319645
29221,Missouri,Washington,0.41223231,1.780372
29223,Missouri,Wayne,0.46207672,2.331949
29225,Missouri,Webster,0.43458214,-0.2793332
29227,Missouri,Worth,0.50062001,-3.617044
29229,Missouri,Wright,0.46491909,-0.3535424
29510,Missouri,St. Louis City,0.35914126,1.473698
30001,Montana,Beaverhead,0.50972497,-0.0292186
30003,Montana,Big Horn,0.39656463,1.752301
30005,Montana,Blaine,0.37026012,0.6511394
30007,Montana,Broadwater,0.48525661,-2.126682
30009,Montana,Carbon,0.54527432,0.1733068
30011,Montana,Carter,,-3.204884
30013,Montana,Cascade,0.44577885,0.6259876
30015,Montana,Chouteau,0.56762111,-1.319082
30017,Montana,Custer,0.5070408,-0.4252323
30019,Montana,Daniels,,-0.1467868
30021,Montana,Dawson,0.52864331,-0.5326248
30023,Montana,Deer Lodge,0.47850665,-0.617763
30025,Montana,Fallon,0.53823233,-1.835243
30027,Montana,Fergus,0.51849657,0.0997955
30029,Montana,Flathead,0.47651327,-0.0024652
30031,Montana,Gallatin,0.47953105,0.2096563
30033,Montana,Garfield,,3.306951
30035,Montana,Glacier,0.37135893,1.966959
30037,Montana,Golden Valley,,-2.89491
30039,Montana,Granite,0.52245343,0.798301
30041,Montana,Hill,0.41063339,0.6632368
30043,Montana,Jefferson,0.53718251,0.058195
30045,Montana,Judith Basin,0.54371792,2.284081
30047,Montana,Lake,0.42737702,-0.5836265
30049,Montana,Lewis and Clark,0.45730838,1.091522
30051,Montana,Liberty,0.43185461,-5.677645
30053,Montana,Lincoln,0.4946925,0.2635287
30055,Montana,McCone,,-5.058617
30057,Montana,Madison,0.54149914,-1.977804
30059,Montana,Meagher,,-3.390796
30061,Montana,Mineral,0.44121605,0.3329635
30063,Montana,Missoula,0.45330089,0.5355934
30065,Montana,Musselshell,0.45957497,-2.040531
30067,Montana,Park,0.48553127,-0.526921
30071,Montana,Phillips,0.46741036,1.389096
30073,Montana,Pondera,0.5367192,0.848982
30075,Montana,Powder River,0.47877461,-2.203988
30077,Montana,Powell,0.46301514,0.9320993
30081,Montana,Ravalli,0.483123,-0.3123501
30083,Montana,Richland,0.58157182,-0.754249
30085,Montana,Roosevelt,0.36383924,-1.126778
30087,Montana,Rosebud,0.36526588,0.8631339
30089,Montana,Sanders,0.54367822,-0.1078416
30091,Montana,Sheridan,0.55035478,-0.7633571
30093,Montana,Silver Bow,0.44129801,0.2282567
30095,Montana,Stillwater,0.48874208,-1.303148
30097,Montana,Sweet Grass,0.59053087,-1.167594
30099,Montana,Teton,0.53948665,-0.4170884
30101,Montana,Toole,0.44791687,-1.13326
30103,Montana,Treasure,,-3.617044
30105,Montana,Valley,0.57227147,0.5598606
30107,Montana,Wheatland,,-1.41914
30109,Montana,Wibaux,,-3.617044
30111,Montana,Yellowstone,0.46266437,-0.0362128
31001,Nebraska,Adams,0.48984244,0.0334111
31003,Nebraska,Antelope,0.59412253,1.577376
31007,Nebraska,Banner,0.063714325,-3.617044
31009,Nebraska,Blaine,,-3.617044
31011,Nebraska,Boone,0.57089323,-0.6390617
31013,Nebraska,Box Butte,0.51933676,-0.9270582
31015,Nebraska,Boyd,0.61111295,-3.330851
31017,Nebraska,Brown,0.49476105,-0.8732206
31019,Nebraska,Buffalo,0.5202561,0.0213295
31021,Nebraska,Burt,0.5444442,-1.262122
31023,Nebraska,Butler,0.5257526,-1.184397
